id,client_id,responsible_id,product,status,priority,date,deadline,closed_at,reopened_count,last_reopened_at,ai_suggested_category,final_category,is_admin_changed,keywords,confidence,sla_ttfr_min,sla_ttr_min
1649d590-97c0-42ed-a679-145b18b51439,bcb73f0e-84a6-4af3-9e61-b757939d7f16,3d8e1efe-dabe-4e37-8f44-ed067fd86cce,мобильное приложение,open,low,2026-03-29 21:04:17,2026-04-28 21:04:17,,0,,запрос документов,запрос документов,FALSE,"договор, счёт-фактура, акт",0.9464,480,4320
31a914b5-c5e7-4dd7-b689-e88044b93123,555c78bd-0435-4e90-9fc2-2e72e62a0b28,03dce095-23a2-437e-90ad-5715ecb15aaa,платёжный сервис,closed,low,2025-09-26 21:05:17,2025-12-04 21:05:17,2025-09-26 22:51:17,0,,вопрос по оплате,технический сбой,TRUE,"500, недоступен, ошибка",0.6687,480,4320
422dc5a3-fadb-45db-9cb2-51c0b0891757,56481173-3aaf-443a-a474-1a1b7e3525ad,14da04d8-6645-4c88-afbc-83a01b4d1263,личный кабинет,reopened,medium,2026-02-16 21:10:17,2026-04-16 21:10:17,,1,2026-04-18 16:54:36,технический сбой,технический сбой,FALSE,"не работает, ошибка, недоступен",0.7563,120,1440
906d051f-ff42-424b-a25e-e6cc7221957f,932d7d97-2774-4b57-a3a7-325735297ce6,3adee1e2-7ce5-48ac-9c67-7f815a8fa93a,личный кабинет,open,medium,2025-12-10 21:04:17,2026-01-10 21:04:17,,0,,консультация,консультация,FALSE,"возможности, как, настроить",0.6728,120,1440
24df8e19-624a-417c-866d-62e044246b6b,6f5b1cf7-457d-49c8-ae37-60420d9c02da,658cb972-0bd8-4e76-9814-f7b6c8d826bd,аналитический модуль,reopened,high,2026-01-16 21:08:17,2026-03-29 21:08:17,,1,2025-11-10 03:26:07,технический сбой,технический сбой,FALSE,"недоступен, 500, сбой",0.7959,30,480
e0aa12b7-5d7b-4626-a991-11d0ee98296d,241f79f3-77ea-48d7-b734-a9986d6d29ac,cecb8ec0-6040-43be-a205-6c4f2a90258d,веб-сервис,closed,high,2026-04-25 21:11:17,2026-05-07 21:11:17,2026-04-25 21:39:17,0,,проблема с доступом,проблема с доступом,FALSE,"не войти, пароль, доступ",0.6979,30,480
b63d1e9d-b550-4c2c-94d2-38eab8a2ae1f,866f8b29-fe47-450c-b54b-be7089d1e32c,56bde063-d8b5-4af6-8ec8-6a52be007898,аналитический модуль,open,low,2025-08-14 21:08:17,2025-10-06 21:08:17,,0,,проблема с доступом,проблема с доступом,FALSE,"заблокирован, пароль, не войти",0.6355,480,4320
d544fb92-7cc7-4b55-8b14-1e42f1831ba2,1a9274a7-5873-4763-8aab-65de29d9ae70,f090b8a0-c79f-4484-b609-c81063a3101c,веб-сервис,reopened,high,2025-10-21 21:11:17,2026-04-24 21:11:17,,1,2026-04-21 18:36:25,жалоба на сервис,жалоба на сервис,FALSE,"долго, грубость, некомпетентность",0.6688,30,480
a3a5e09e-91a0-43c0-bb5c-d3fdae6bcb7c,710e8de7-877f-4342-a99b-463896e636d7,eddfa16c-17e6-4af0-b448-b1ba323469ed,API интеграция,open,medium,2025-12-22 21:05:17,2026-02-16 21:05:17,,0,,вопрос по оплате,вопрос по оплате,FALSE,"платёж, оплата, списание",0.783,120,1440
2cff2ffc-101d-402f-9cd9-053f1f616983,dda74cb6-0bc9-4b53-a01b-5b59ff5b6bd5,eddfa16c-17e6-4af0-b448-b1ba323469ed,API интеграция,open,medium,2026-01-31 21:08:17,2026-02-08 21:08:17,,0,,запрос возврата,запрос возврата,FALSE,"вернуть, возврат, ошибочный платёж",0.6074,120,1440
5da5c168-683f-46f9-9c06-c1a92a510d1c,e3a9e2f5-2283-445e-974a-6dfe15ccf8b6,8eb3b219-9fb7-44ac-a893-dbc4dab3ebf8,аналитический модуль,closed,high,2026-05-18 21:05:17,2027-01-31 21:05:17,2026-05-18 22:44:17,0,,проблема с доступом,проблема с доступом,FALSE,"пароль, заблокирован, доступ",0.9118,30,480
e833bc96-9fd3-4246-8f83-03877f2e42b6,65f5d6a7-3569-4826-a3c1-777970d33d9d,897b5ec3-67d8-4d26-856f-792bc7e29ed6,аналитический модуль,closed,high,2025-08-17 21:07:17,2025-08-22 21:07:17,2025-08-17 22:00:17,0,,проблема с доступом,проблема с доступом,FALSE,"отмена, вернуть, возврат",0.7108,30,480
cb61e4f1-c5a1-4599-81d6-5eb8059a9a1d,299a66e9-f585-420b-9401-499c09bc6018,a0ed29c7-dc83-4181-ae21-9a76efbfa3a2,личный кабинет,in_progress,medium,2025-11-25 21:12:17,2026-04-11 21:12:17,,0,,жалоба на сервис,жалоба на сервис,FALSE,"долго, жалоба, не решили",0.728,120,1440
cc3329e5-7d5b-482f-b9dc-481faf8e43e6,71659763-efb4-4785-9f9e-e8c9f9a74d31,518baab4-bdcf-45bc-9ec6-37549da23359,API интеграция,closed,high,2025-09-03 21:02:17,2025-10-14 21:02:17,2025-09-03 23:01:17,0,,вопрос по оплате,вопрос по оплате,FALSE,"тариф, платёж, счёт",0.9213,30,480
38303db0-ccba-43ee-92ec-57e66e68c647,c1987fb7-aadf-4de3-9189-5f5adea8d91f,a0ed29c7-dc83-4181-ae21-9a76efbfa3a2,аналитический модуль,closed,medium,2025-08-13 21:08:17,2025-09-08 21:08:17,2025-08-13 21:23:17,0,,вопрос по оплате,вопрос по оплате,FALSE,"оплата, списание, счёт",0.8808,120,1440
6bc12026-f373-4585-8c08-e289f3647312,2f1469a1-6712-4fb8-8143-9f46cadc7d62,3adee1e2-7ce5-48ac-9c67-7f815a8fa93a,мобильное приложение,in_progress,low,2025-12-02 21:07:17,2025-12-25 21:07:17,,0,,запрос возврата,запрос возврата,FALSE,"возврат, отмена, вернуть",0.9547,480,4320
6447b306-1663-4fc1-9ec8-a7595fdc3c3f,096fb8dd-8c92-425b-95be-08ec585748a8,f090b8a0-c79f-4484-b609-c81063a3101c,аналитический модуль,closed,low,2025-09-20 21:06:17,2026-03-30 21:06:17,2025-09-20 22:27:17,0,,ошибка в данных,ошибка в данных,FALSE,"неверные данные, расхождение, некорректно",0.889,480,4320
2c7aba0c-7f33-471d-b813-c55f456b41c2,2ec2ac5d-c634-443b-92a2-04fdfacb75aa,3adee1e2-7ce5-48ac-9c67-7f815a8fa93a,API интеграция,reopened,high,2025-11-29 21:10:17,2026-01-21 21:10:17,,3,2026-01-31 19:40:08,ошибка в данных,ошибка в данных,FALSE,"дублирование, неверные данные, расхождение",0.7485,30,480
de2fcfa7-7284-4bb0-8561-49f522725477,2e3b9df8-7a1a-4405-bf1f-0757636c5532,56bde063-d8b5-4af6-8ec8-6a52be007898,платёжный сервис,open,medium,2025-12-18 21:05:17,2025-12-23 21:05:17,,0,,вопрос по оплате,вопрос по оплате,FALSE,"заблокирован, не войти, пароль",0.757,120,1440
057dc7d2-7027-4218-931d-0d5d65c43d64,86a5df69-8e6a-4617-8f99-2299b8dbd527,54e42d8a-6607-4c33-9b55-938329d3c056,API интеграция,open,medium,2026-01-18 21:11:17,2026-02-22 21:11:17,,0,,ошибка в данных,ошибка в данных,FALSE,"расхождение, некорректно, дублирование",0.8213,120,1440
a16248b3-92b2-46bb-861c-310f8b50e56e,2470e2c3-7001-4476-8e6b-6e506b5ebf81,cecb8ec0-6040-43be-a205-6c4f2a90258d,API интеграция,closed,high,2025-09-18 21:03:17,2025-10-24 21:03:17,2025-09-18 21:42:17,0,,проблема с доступом,технический сбой,TRUE,"500, недоступен, сбой",0.7245,30,480
3ba2f062-8c22-4f4d-854d-a35b9b6d2782,48320f33-669a-4a3d-a52e-a0b9488d964b,96032794-c8cb-47f0-9d42-dc35caefb6d4,веб-сервис,in_progress,low,2026-03-04 21:04:17,2026-03-07 21:04:17,,0,,ошибка в данных,ошибка в данных,FALSE,"некорректно, расхождение, дублирование",0.8454,480,4320
84166c03-634e-4e92-9dad-fdd5e3b7933d,e17ff41d-a119-4261-9d42-61b492426fd7,cecb8ec0-6040-43be-a205-6c4f2a90258d,личный кабинет,reopened,high,2026-01-11 21:13:17,2026-01-18 21:13:17,,2,2025-12-27 15:39:12,жалоба на сервис,жалоба на сервис,FALSE,"некомпетентность, долго, не решили",0.7413,30,480
784ec634-e5c2-4e4a-9818-5f64a48db615,e33a4b85-924d-4540-8957-0c544f146c70,cecb8ec0-6040-43be-a205-6c4f2a90258d,аналитический модуль,open,medium,2025-10-18 21:06:17,2026-01-05 21:06:17,,0,,проблема с доступом,проблема с доступом,FALSE,"заблокирован, аккаунт, пароль",0.9749,120,1440
560f9523-9072-486b-8715-a702173b18e1,157a3db7-3430-4107-b0a3-6a380f23bf42,d966ef51-de55-4ca4-b2e9-ae366b64a2c8,аналитический модуль,reopened,medium,2026-02-03 21:09:17,2026-08-25 21:09:17,,1,2025-07-13 14:41:05,консультация,запрос возврата,TRUE,"вернуть, возврат, ошибочный платёж",0.9707,120,1440
1f47b6f7-c67d-4d14-a26d-ae0a21b482fb,ff1a9b0d-2e3a-4903-a725-7119b6383a48,98a7ad04-976f-4a1f-9a4e-2cc4d7cc73a1,мобильное приложение,open,high,2025-08-08 21:08:17,2025-10-17 21:08:17,,0,,запрос возврата,запрос возврата,FALSE,"не решили, грубость, некомпетентность",0.7996,30,480
89b1f0d4-969d-456a-aa8e-b2c14a383d33,69ed8483-05dc-43e2-a8bc-128bc2c02931,658cb972-0bd8-4e76-9814-f7b6c8d826bd,веб-сервис,in_progress,high,2026-01-06 21:07:17,2026-03-13 21:07:17,,0,,консультация,консультация,FALSE,"как, возможности, инструкция",0.715,30,480
9a75fa3a-3a32-4084-a21e-7f5649f3437d,1b68cad4-8503-48e4-abbc-a2fc7df5f455,eddfa16c-17e6-4af0-b448-b1ba323469ed,личный кабинет,open,high,2025-10-11 21:04:17,2025-12-29 21:04:17,,0,,технический сбой,технический сбой,FALSE,"не работает, 500, недоступен",0.9731,30,480
3aec600c-0424-42d3-b5d0-3d1675d2e5e6,fa465e9b-9717-4a97-adf3-2f3922a61d76,30800edf-4d58-43e3-a96b-940fd74841ac,API интеграция,in_progress,high,2025-10-21 21:10:17,2026-03-02 21:10:17,,0,,технический сбой,технический сбой,FALSE,"не работает, 500, недоступен",0.6576,30,480
a7310f5e-d66e-4d30-bbaf-08616dbc62cf,e87eeaa1-ebd9-4482-bc64-c362ab18d81f,eddfa16c-17e6-4af0-b448-b1ba323469ed,личный кабинет,open,medium,2026-04-09 21:02:17,2026-06-13 21:02:17,,0,,проблема с доступом,проблема с доступом,FALSE,"пароль, заблокирован, аккаунт",0.8695,120,1440
e8e93f8d-a8c1-424e-8cf8-2a78f5489fa0,0af68bcd-abbc-4de2-8431-4efa779e8c50,d340f78e-648c-4c67-a9b2-5145b3b773db,аналитический модуль,in_progress,high,2026-05-18 21:05:17,2027-02-23 21:05:17,,0,,запрос возврата,запрос возврата,FALSE,"отмена, возврат, вернуть",0.7188,30,480
12734573-7d41-48d6-abfb-c18e14565049,084cccb2-7ed3-46a4-b183-b775166d06bf,658cb972-0bd8-4e76-9814-f7b6c8d826bd,личный кабинет,reopened,low,2026-05-02 21:07:17,2026-10-28 21:07:17,,2,2025-11-02 18:14:48,запрос документов,консультация,TRUE,"подскажите, настроить, как",0.8908,480,4320
6abf6068-25c2-4e42-b012-54b4e89960ce,67e87e3b-5b6f-490e-b7fb-3dec6dc15f83,518baab4-bdcf-45bc-9ec6-37549da23359,веб-сервис,open,medium,2026-03-19 21:06:17,2026-04-09 21:06:17,,0,,жалоба на сервис,жалоба на сервис,FALSE,"некомпетентность, грубость, долго",0.8953,120,1440
086578fa-d5cc-43ca-85c3-d1492dec85e9,13460e79-49cb-4520-9dc9-4bf1f0b76ab0,a0ed29c7-dc83-4181-ae21-9a76efbfa3a2,личный кабинет,open,high,2026-05-18 21:10:17,2027-05-02 21:10:17,,0,,консультация,консультация,FALSE,"инструкция, возможности, подскажите",0.7071,30,480
3667b72a-f2a9-46ea-9f6f-83804f0b82d4,d67e04d0-945c-4ca9-bf57-2d47ce35472b,98a7ad04-976f-4a1f-9a4e-2cc4d7cc73a1,мобильное приложение,open,medium,2026-03-26 21:10:17,2026-10-13 21:10:17,,0,,технический сбой,технический сбой,FALSE,"не работает, сбой, ошибка",0.6912,120,1440
0e79b417-fb18-4155-8f1c-b73f533b7cee,038bd11d-5272-4b0a-91cb-62c22555334e,897b5ec3-67d8-4d26-856f-792bc7e29ed6,личный кабинет,open,high,2025-09-23 21:06:17,2025-11-14 21:06:17,,0,,жалоба на сервис,жалоба на сервис,FALSE,"не решили, жалоба, некомпетентность",0.8364,30,480
9cb5bacd-d7c1-4057-b405-e71d2da8d4cc,22e07d9d-6888-4223-b7a1-43ae5802d0f5,14da04d8-6645-4c88-afbc-83a01b4d1263,мобильное приложение,closed,medium,2025-11-19 21:10:17,2025-12-01 21:10:17,2025-11-19 22:13:17,0,,проблема с доступом,проблема с доступом,FALSE,"аккаунт, не войти, доступ",0.6019,120,1440
abc779aa-1ad2-400b-83dc-43d97d2551bd,e9682f1d-8e9b-4293-b335-68a6194ccf62,658cb972-0bd8-4e76-9814-f7b6c8d826bd,аналитический модуль,closed,low,2025-11-20 21:10:17,2026-03-20 21:10:17,2025-11-20 22:25:17,0,,вопрос по оплате,вопрос по оплате,FALSE,"списание, счёт, тариф",0.8956,480,4320
7db18e19-059f-4896-9e14-1058d7b35645,0910c910-4b3b-41fa-b4e5-daa13e797106,51ab8fe1-9e79-464e-8940-afde56eef7ab,мобильное приложение,closed,medium,2026-02-28 21:02:17,2026-05-12 21:02:17,2026-02-28 22:23:17,0,,технический сбой,запрос документов,TRUE,"документ, договор, акт",0.868,120,1440
0ed2a856-cf00-428c-8525-6d31f9f35fe7,386f2dab-aff5-4555-96c4-c3f480606d6a,518baab4-bdcf-45bc-9ec6-37549da23359,веб-сервис,closed,high,2025-10-30 21:13:17,2025-12-18 21:13:17,2025-10-30 23:36:17,0,,жалоба на сервис,жалоба на сервис,FALSE,"долго, грубость, некомпетентность",0.7051,30,480
43c5092f-def8-49e0-9c6c-641ca619b803,3dfdbe4f-6f1a-4f14-9a6f-cb064ec31fa3,a0ed29c7-dc83-4181-ae21-9a76efbfa3a2,аналитический модуль,open,low,2026-02-05 21:03:17,2026-10-10 21:03:17,,0,,запрос документов,запрос документов,FALSE,"счёт-фактура, документ, акт",0.8831,480,4320
a8d0e7b6-8e7b-41f8-a37c-5be10a8b9be0,635f8649-c7e7-49c7-9795-f4962d92bfc7,30800edf-4d58-43e3-a96b-940fd74841ac,мобильное приложение,reopened,high,2026-02-20 21:07:17,2026-05-17 21:07:17,,1,2026-05-26 23:39:27,технический сбой,технический сбой,FALSE,"ошибка, не работает, недоступен",0.7129,30,480
c43aaed2-6fec-40d5-bed8-47569624c11f,3b0fa7d7-a037-4ad6-b6ac-047a0a65b5af,a0ed29c7-dc83-4181-ae21-9a76efbfa3a2,мобильное приложение,closed,low,2026-02-06 21:08:17,2026-03-12 21:08:17,2026-02-06 22:43:17,0,,запрос возврата,запрос возврата,FALSE,"вернуть, возврат, отмена",0.6233,480,4320
a616ebdc-3eb2-4700-8538-997212412a92,50414b99-8f59-4b54-9afb-cc6e79fdfcd0,56bde063-d8b5-4af6-8ec8-6a52be007898,API интеграция,reopened,high,2026-05-01 21:01:17,2026-05-10 21:01:17,,1,2026-05-15 16:46:19,проблема с доступом,запрос возврата,TRUE,"возврат, отмена, ошибочный платёж",0.7993,30,480
9149f175-d75c-4dc3-b5cc-50fed908c80f,66cce65a-3435-45fe-87df-b8c7113cc68b,53316d33-81f3-4d57-8a88-f25f7c0ea6ab,мобильное приложение,closed,low,2025-08-13 21:06:17,2025-11-21 21:06:17,2025-08-13 21:28:17,0,,проблема с доступом,проблема с доступом,FALSE,"аккаунт, пароль, не войти",0.9844,480,4320
81f70d65-34e1-4844-966e-92424752089b,8a6d27b5-70b4-443f-8ed0-f9d3d2c4229f,3adee1e2-7ce5-48ac-9c67-7f815a8fa93a,API интеграция,closed,medium,2025-10-16 21:08:17,2026-02-11 21:08:17,2025-10-16 22:02:17,0,,консультация,запрос возврата,TRUE,"вернуть, возврат, ошибочный платёж",0.9764,120,1440
4c5ab98c-57ed-41ed-b3b7-2573d5195ab7,84124d6c-83c7-4a7a-9fe0-9e85ff4173c9,7277bbf3-61d9-4f3a-9dd0-9c5829a61d38,платёжный сервис,in_progress,low,2025-09-05 21:02:17,2026-04-21 21:02:17,,0,,жалоба на сервис,жалоба на сервис,FALSE,"не решили, жалоба, долго",0.671,480,4320
ce2b0f14-845c-4ef0-8b1d-67f6699dfa0a,829e0879-e14f-4f68-b1b3-b537d1af75ce,30800edf-4d58-43e3-a96b-940fd74841ac,аналитический модуль,reopened,low,2026-04-06 21:09:17,2026-10-02 21:09:17,,3,2025-10-10 20:09:22,вопрос по оплате,вопрос по оплате,FALSE,"платёж, счёт, тариф",0.6379,480,4320
e520f2f2-a35a-423d-aee4-1f8c2fb5f76d,3f504c89-245b-4003-96e9-875767f146d9,cecb8ec0-6040-43be-a205-6c4f2a90258d,личный кабинет,in_progress,high,2025-08-09 21:04:17,2025-11-20 21:04:17,,0,,жалоба на сервис,ошибка в данных,TRUE,"дублирование, неверные данные, некорректно",0.6326,30,480
cc2be318-dbd1-4e32-b818-3fe42c037f4a,b6515de5-03fd-48c3-b852-18bd83370b8e,0b028ed6-0f00-457b-add5-3edd07308c53,аналитический модуль,in_progress,high,2025-08-18 21:07:17,2025-08-20 21:07:17,,0,,технический сбой,технический сбой,FALSE,"ошибка, сбой, не работает",0.663,30,480
ad45eda5-64c4-4f8e-b9d5-e335220a27a8,aee58e6f-fdb5-46a9-9a75-33acce654cec,03dce095-23a2-437e-90ad-5715ecb15aaa,аналитический модуль,open,high,2026-02-28 21:08:17,2026-05-18 21:08:17,,0,,технический сбой,технический сбой,FALSE,"ошибка, недоступен, 500",0.7093,30,480
1382c999-61ca-4101-96b0-277b285898bb,b55eeffd-96fe-4bad-8a7b-8a344e69aaa2,5626d650-cef6-443a-8d1f-61aff974e528,веб-сервис,open,low,2026-02-07 21:12:17,2026-08-04 21:12:17,,0,,технический сбой,технический сбой,FALSE,"не работает, 500, ошибка",0.9173,480,4320
b30c4b62-c67c-410a-a417-b8451d59c076,08c8ef51-bf00-449d-9949-4839ea0a8292,96032794-c8cb-47f0-9d42-dc35caefb6d4,платёжный сервис,open,low,2026-02-16 21:09:17,2026-09-05 21:09:17,,0,,запрос возврата,ошибка в данных,TRUE,"дублирование, некорректно, расхождение",0.6914,480,4320
176a57af-3549-4a56-9537-8b2bdab25f2e,2271f811-d12f-4a61-82d8-4f39dd712ec2,cecb8ec0-6040-43be-a205-6c4f2a90258d,веб-сервис,closed,low,2026-01-22 21:03:17,2026-05-06 21:03:17,2026-05-03 04:57:04,0,,вопрос по оплате,вопрос по оплате,FALSE,"платёж, оплата, счёт",0.9795,480,4320
689a8716-bc2c-4eb7-92c8-24b8736df544,cf9aa581-e0d0-430e-81f1-9354c220301e,ca155167-00f3-45f4-9fa5-fa1c385ebf77,личный кабинет,closed,medium,2026-01-04 21:02:17,2026-01-21 21:02:17,2026-01-04 23:00:17,0,,запрос документов,запрос документов,FALSE,"акт, справка, договор",0.6838,120,1440
c306f31b-2abf-497a-ae56-5bca54da9d53,7e9f3b1a-d4a5-4603-9c3b-4a88533c7a94,0b028ed6-0f00-457b-add5-3edd07308c53,веб-сервис,closed,high,2025-08-07 21:04:17,2026-02-13 21:04:17,2025-08-07 21:52:17,0,,запрос документов,запрос документов,FALSE,"документ, договор, акт",0.7662,30,480
217be5bf-94c4-482d-bd1e-fb1f03eb7f27,2f1469a1-6712-4fb8-8143-9f46cadc7d62,b264eb9d-c4ec-4cb0-a0c0-98801ad84354,API интеграция,closed,high,2025-12-10 21:06:17,2026-04-24 21:06:17,2025-12-10 22:33:17,0,,жалоба на сервис,жалоба на сервис,FALSE,"долго, некомпетентность, грубость",0.9113,30,480
f99509fd-67a8-47aa-b16a-8902bf0583f5,b42584cb-0e4b-40e7-bc4a-c3849424cb42,7277bbf3-61d9-4f3a-9dd0-9c5829a61d38,личный кабинет,open,medium,2026-02-23 21:04:17,2026-05-16 21:04:17,,0,,вопрос по оплате,вопрос по оплате,FALSE,"тариф, списание, счёт",0.7214,120,1440
be04dbb7-11e6-4cf3-a78f-6a2067313693,2ba4f307-5de8-4b4d-ad80-b46598961726,d966ef51-de55-4ca4-b2e9-ae366b64a2c8,веб-сервис,reopened,low,2025-09-13 21:07:17,2025-11-18 21:07:17,,2,2025-07-04 16:54:03,запрос возврата,запрос возврата,FALSE,"возврат, вернуть, отмена",0.8193,480,4320
5903a90e-cdd4-40a5-bece-abae212fd674,673134dd-c603-4149-80c8-18c99a92b263,cecb8ec0-6040-43be-a205-6c4f2a90258d,аналитический модуль,in_progress,low,2025-10-03 21:03:17,2025-12-03 21:03:17,,0,,консультация,консультация,FALSE,"подскажите, как, настроить",0.6093,480,4320
488e9ad8-da5f-40e4-8ac6-f9e4a6eebec6,ec2431bb-2db6-4f18-a403-eacaa8ef9af5,ba2c27c5-fa18-4926-9b53-6368d6ba5179,аналитический модуль,closed,high,2026-01-01 21:11:17,2026-06-15 21:11:17,2026-01-03 10:11:17,0,,технический сбой,технический сбой,FALSE,"недоступен, ошибка, не работает",0.7089,30,480
6b3256df-9bdb-46f7-ad82-88fb0c4a109a,290d88d2-7b11-41cf-8a63-aee8db6b85cd,da261de0-4a2e-4cec-aa13-c79294dfdb39,личный кабинет,closed,low,2025-10-05 21:04:17,2026-01-30 21:04:17,2025-10-05 22:53:17,0,,жалоба на сервис,жалоба на сервис,FALSE,"жалоба, долго, не решили",0.9782,480,4320
7980249c-37d3-4f40-82f0-3c3d85766500,a8e40e4f-2ac4-4a3b-bd41-6380b336ebf9,a0ed29c7-dc83-4181-ae21-9a76efbfa3a2,личный кабинет,in_progress,high,2025-08-26 21:06:17,2025-11-12 21:06:17,,0,,запрос документов,запрос документов,FALSE,"счёт-фактура, справка, акт",0.8394,30,480
54e50513-219f-4a51-9219-36cf10723ed6,b6515de5-03fd-48c3-b852-18bd83370b8e,03dce095-23a2-437e-90ad-5715ecb15aaa,аналитический модуль,reopened,medium,2025-08-22 21:08:17,2026-02-28 21:08:17,,1,2026-03-03 06:54:50,запрос документов,запрос документов,FALSE,"акт, договор, счёт-фактура",0.6105,120,1440
510664ac-77d5-4b58-90ec-4a2b6b5be25b,62be7ed9-b4a4-449d-aff2-dbfa53413cc4,03dce095-23a2-437e-90ad-5715ecb15aaa,веб-сервис,in_progress,low,2026-01-01 21:04:17,2026-02-06 21:04:17,,0,,консультация,консультация,FALSE,"как, подскажите, инструкция",0.9891,480,4320
e396519e-117a-4962-bd2f-f41d04588747,1420944a-be53-4a69-92e2-a8e05051f492,658cb972-0bd8-4e76-9814-f7b6c8d826bd,личный кабинет,in_progress,low,2025-10-29 21:06:17,2026-04-08 21:06:17,,0,,ошибка в данных,ошибка в данных,FALSE,"некорректно, дублирование, неверные данные",0.8408,480,4320
9a1e88e3-9256-4d64-bfeb-afb5dfb342a0,e3a9e2f5-2283-445e-974a-6dfe15ccf8b6,51ab8fe1-9e79-464e-8940-afde56eef7ab,веб-сервис,open,low,2026-03-13 21:09:17,2026-07-24 21:09:17,,0,,запрос документов,запрос документов,FALSE,"счёт-фактура, документ, акт",0.6487,480,4320
15c31a9c-14e2-4890-a32f-e50612e285e8,6bb2ec78-6a1f-4c90-9419-0db34b6252cf,14da04d8-6645-4c88-afbc-83a01b4d1263,личный кабинет,reopened,high,2025-07-26 21:04:17,2025-08-06 21:04:17,,3,2025-07-17 22:46:10,запрос документов,запрос документов,FALSE,"справка, документ, акт",0.8571,30,480
ef00eef7-1e3e-440e-8e1b-8850f78d81d0,45cc7a64-87b8-46ce-93e3-11d2b6aeafbf,3d8e1efe-dabe-4e37-8f44-ed067fd86cce,мобильное приложение,closed,high,2025-09-13 21:05:17,2026-05-11 21:05:17,2025-09-13 23:25:17,0,,ошибка в данных,запрос документов,TRUE,"акт, документ, счёт-фактура",0.7534,30,480
cd5d0030-2412-4c83-ae1d-0291d1e98974,f78dd9a8-c181-4ec2-a00c-f45cea936636,56bde063-d8b5-4af6-8ec8-6a52be007898,личный кабинет,closed,high,2026-01-02 21:09:17,2026-07-13 21:09:17,2026-01-02 21:50:17,0,,запрос документов,запрос документов,FALSE,"счёт-фактура, акт, справка",0.6839,30,480
bff5ebaa-d29e-42ed-9684-67ac3328808d,3b620f05-5cff-4ccb-b188-b245423da57b,eddfa16c-17e6-4af0-b448-b1ba323469ed,мобильное приложение,closed,high,2025-09-12 21:09:17,2025-09-13 21:09:17,2025-09-12 22:34:17,0,,проблема с доступом,проблема с доступом,FALSE,"заблокирован, пароль, аккаунт",0.6767,30,480
4f7ecd75-5051-4399-b19d-d0effe92f2b6,fb3c487e-6658-4bab-bf07-738cd4d429d3,0dccc85e-ff8c-4b89-a2e5-2d68a450e266,мобильное приложение,reopened,low,2025-09-04 21:07:17,2026-05-16 21:07:17,,1,2026-05-19 06:06:13,технический сбой,технический сбой,FALSE,"ошибка, 500, не работает",0.8379,480,4320
6f623380-8272-4d14-b2ed-964ff5575108,a42683b6-aab3-4836-a981-529b77a7b109,14da04d8-6645-4c88-afbc-83a01b4d1263,личный кабинет,reopened,low,2025-10-02 21:13:17,2026-04-08 21:13:17,,1,2026-04-02 11:44:19,технический сбой,технический сбой,FALSE,"не работает, сбой, ошибка",0.844,480,4320
e4a029f1-d5b0-4537-944c-2da3344a4bbd,6d2a6824-1d55-48c8-b1c7-ea4a3779afe1,54e42d8a-6607-4c33-9b55-938329d3c056,аналитический модуль,in_progress,medium,2026-02-09 21:04:17,2026-03-18 21:04:17,,0,,вопрос по оплате,вопрос по оплате,FALSE,"списание, оплата, счёт",0.9878,120,1440
2d3c65b0-7614-4318-9ff5-3e915a914740,f30f0e0d-1fd6-4c18-adad-b72bb0733be1,518baab4-bdcf-45bc-9ec6-37549da23359,API интеграция,open,high,2025-09-24 21:07:17,2026-04-27 21:07:17,,0,,вопрос по оплате,вопрос по оплате,FALSE,"платёж, списание, счёт",0.6102,30,480
f694c9d1-cb02-4536-965b-069338ffc242,c3947758-f63d-49eb-afba-22afa582b831,658cb972-0bd8-4e76-9814-f7b6c8d826bd,платёжный сервис,reopened,high,2025-09-15 21:04:17,2026-04-04 21:04:17,,3,2026-03-28 20:42:29,вопрос по оплате,вопрос по оплате,FALSE,"списание, счёт, платёж",0.6224,30,480
e6c38e2b-7f2e-4f8c-bda2-6d112b9b6420,4181aed6-b780-445e-999c-53846bea00bb,5626d650-cef6-443a-8d1f-61aff974e528,веб-сервис,closed,high,2026-02-11 21:07:17,2026-05-23 21:07:17,2026-02-11 23:02:17,0,,запрос возврата,запрос возврата,FALSE,"ошибочный платёж, отмена, вернуть",0.7912,30,480
669aff07-ad69-4da7-8f2d-5cde668bef7c,42642d56-4a1e-45dc-be99-b45348927f40,96032794-c8cb-47f0-9d42-dc35caefb6d4,аналитический модуль,closed,low,2025-08-23 21:12:17,2025-10-01 21:12:17,2025-08-23 23:08:17,0,,ошибка в данных,ошибка в данных,FALSE,"неверные данные, дублирование, некорректно",0.621,480,4320
d250c228-01c0-477e-af6d-96b445865423,c622d089-5d13-4e1c-a467-965b4faed8d0,da261de0-4a2e-4cec-aa13-c79294dfdb39,платёжный сервис,in_progress,medium,2025-12-06 21:10:17,2026-01-04 21:10:17,,0,,запрос документов,запрос документов,FALSE,"счёт-фактура, акт, договор",0.8992,120,1440
92bb4fba-1f55-4093-8903-0eef3001441c,7d19445f-abdb-44ff-922d-935722e80169,eddfa16c-17e6-4af0-b448-b1ba323469ed,мобильное приложение,open,high,2026-03-08 21:12:17,2026-04-08 21:12:17,,0,,технический сбой,технический сбой,FALSE,"не работает, сбой, 500",0.6559,30,480
