"id","ticket_id","client_id","product","rating","comment","created_at","ai_suggested_category","final_category","is_admin_changed","sentiment","keywords_positive","keywords_neutral","keywords_negative","confidence"
"bd7e9ac4-bb41-4a3d-bd3e-86b93ff5b6a9","","5e8b934b-d324-4dde-9198-bf67dddab3ff","API интеграция","5","Эксперт с глубоким знанием продукта, решил всё сразу","2025-11-29 16:49:26","техническая компетентность","техническая компетентность","","positive","эксперт","","","0.6817"
"15125699-9389-49ec-9975-87ced35f3010","","73b77b2b-5351-44d4-8a40-c637c219e132","API интеграция","1","Грубость и полная некомпетентность","2025-10-03 05:48:56","вежливость","вежливость","","negative","","","грубо, грубость, некомпетентно, некомпетентность","0.8364"
"2f8adf0a-38e2-482d-ae4d-3d6d0beb65d0","","3ff802f9-ce5f-426f-af1a-bb831741ddba","API интеграция","4","Ответили быстро, не пришлось долго ждать","2025-10-16 01:25:00","скорость решения","скорость решения","","positive","быстро","","долго","0.6409"
"0d50a6e6-b591-42d1-81b5-a1026a75cbad","","e296500d-03b3-497f-aa22-7896f6db9eba","мобильное приложение","4","Дали конкретный ответ без воды и лишнего","2025-10-10 06:14:31","качество ответа","качество ответа","","positive","конкретный","","","0.9525"
"fc59358d-7e88-49c0-b89c-e2be928ae9fa","","7bae6495-bfe1-4667-9db1-b41e80ab03ef","мобильное приложение","4","Детально разобрали мою проблему, всё стало ясно","2025-06-09 07:15:26","качество ответа","качество ответа","","positive","детально","","","0.6751"
"55d42581-36fd-4932-bb4c-4ca78f1fdcd5","","79ea6ab6-ae17-4e79-a6e8-e293ee843d15","платёжный сервис","3","Проблему закрыли формально, не вникая в детали","2025-06-28 01:19:20","качество ответа","качество ответа","","neutral","","формально","формально","0.6988"
"ad0b4597-b6ad-4fe8-8dd4-4dc750ff4015","","d6179da0-f621-4312-b294-b8748ee55bc4","веб-сервис","1","Очень разочарован качеством поддержки","2025-11-19 12:08:40","техническая компетентность","техническая компетентность","","negative","","","разочарован","0.6807"
"d40f8e1b-8041-4fd4-b334-feb46c4df98e","","0af68bcd-abbc-4de2-8431-4efa779e8c50","личный кабинет","5","Разобрались в сложной ситуации быстро и профессионально","2025-12-31 01:37:51","техническая компетентность","техническая компетентность","","positive","быстро, профессионально","","","0.8526"
"5c010b1c-61c4-4561-9aef-3aca3465ccc1","","1ae50685-2b03-44e1-964e-4b973a14884b","платёжный сервис","2","Общались формально и безразлично","2026-03-30 07:23:15","вежливость","вежливость","","negative","","формально","безразлично, формально","0.6194"
"e2f8263b-d020-4344-803b-110ce8184c88","","abe70959-c0af-4921-b25c-30b2fecb20d4","мобильное приложение","5","Молниеносный ответ, проблема исчезла за минуты","2026-02-01 04:44:56","общее впечатление","скорость решения","1","positive","молниеносный","","","0.6739"
"4874545b-61ec-4da1-a90f-3efa5b920593","","cf554d82-54bb-4de2-b3d6-f87f6d1bbcfd","мобильное приложение","3","Знания специалиста на среднем уровне","2026-01-29 07:50:12","техническая компетентность","техническая компетентность","","neutral","","","","0.8112"
"08d6e1f2-d2c0-400e-86a5-a16e2b66dbc4","","f680604f-59ca-4848-b8c5-001bc7966c3d","платёжный сервис","5","Эксперт с глубоким знанием продукта, решил всё сразу","2026-02-15 19:12:30","техническая компетентность","техническая компетентность","","positive","эксперт","","","0.719"
"0d65c249-0d2a-455e-a908-c5a79e3ef07e","","daea9e69-2e26-4bac-8da6-b86f0cb8505c","аналитический модуль","3","Стандартная поддержка, ничего выдающегося","2025-09-23 21:55:25","общее впечатление","общее впечатление","","neutral","","","","0.7077"
"05bd8bab-72b7-4f1c-a8ce-0c178715be03","","c0320072-35f6-4165-8d3c-b107cd42bcf3","API интеграция","1","Ответили шаблонной фразой, проблему не решили","2025-09-19 05:58:45","общее впечатление","качество ответа","1","negative","","","не решили","0.6915"
"e152eaf5-5621-4dc0-b92b-00da81a50ce8","","b55eeffd-96fe-4bad-8a7b-8a344e69aaa2","мобильное приложение","4","Приятное общение, чувствуется забота о клиенте","2025-11-02 11:12:09","вежливость","вежливость","","positive","приятно","","","0.7556"
"bcfb2674-d09f-47d1-ac3b-03a3ee32dd8e","","b9c1387b-64ee-45c8-8ebb-1f501e5e0092","личный кабинет","5","Приятно удивлён качеством сервиса, буду рекомендовать","2025-12-05 01:15:45","общее впечатление","общее впечатление","","positive","приятно","","","0.8041"
"9a3f58ba-6db3-451d-9c20-235524ed9ada","","9720114d-9063-4ea3-9c5b-136e1bce9c9b","API интеграция","3","Ответили в разумные сроки, без лишней спешки","2026-03-16 11:55:20","скорость решения","скорость решения","","neutral","","разумные","","0.8241"
"d87177e1-2a9f-490b-91a6-ee320a15ce02","","638f5df5-b872-4343-8b20-7c362436a38d","личный кабинет","4","В целом остался доволен, буду обращаться снова","2025-09-28 10:09:11","общее впечатление","общее впечатление","","positive","доволен","целом","","0.7436"
"3d7827bd-4e5c-4cc8-a4ae-a4e8d8f99570","","e06ec4b9-62b2-425b-9902-2aeb9c5f2f86","мобильное приложение","4","Оперативно разобрались с проблемой","2025-08-08 12:24:25","скорость решения","скорость решения","","positive","оперативно","","","0.92"
"b98b74fa-1ebe-4e1d-8860-af37bf02a4ab","","241f79f3-77ea-48d7-b734-a9986d6d29ac","аналитический модуль","3","Среднее время ответа, могло быть быстрее","2025-11-09 13:28:21","качество ответа","скорость решения","1","neutral","","","","0.779"
"866738b2-cc58-40b6-b2cd-02a411150abc","","f12fb1f4-7dc1-46e0-91bc-2f4d1a15ba42","аналитический модуль","5","Лучшая поддержка с которой работал","2025-11-11 07:13:44","качество ответа","качество ответа","","positive","лучшая","","","0.6938"
"1d464c1a-9b6d-4255-bfa0-22b28a99e84f","","865cf740-70bd-4974-a124-730318c4ee03","аналитический модуль","5","Молниеносный ответ, проблема исчезла за минуты","2025-05-24 16:56:08","скорость решения","скорость решения","","positive","молниеносный","","","0.8078"
"edcdf909-d9bd-4f8e-b400-ac2eaa8c8212","","363439fd-b8c3-4088-9341-7a35539f93b8","веб-сервис","1","Неделю игнорировали мой запрос","2026-04-20 01:46:56","скорость решения","скорость решения","","negative","","","игнорировали","0.7882"
"bbef0beb-7638-4dcc-89bf-83a33dd1e090","","d47f703e-09ee-4e61-aa39-313f15736c39","API интеграция","4","Специалист хорошо разбирается в продукте","2025-11-10 04:35:53","техническая компетентность","техническая компетентность","1","positive","хорошо","","","0.9484"
"b4ee6911-7bdc-46d4-b959-8bac451376be","","c06ce51c-6eea-4067-bb04-246054bc4fd3","веб-сервис","4","Приятное общение, чувствуется забота о клиенте","2026-05-05 23:01:47","вежливость","вежливость","","positive","приятно","","","0.6667"
"fdf5df2c-ea19-485a-b5bc-930ac3016821","","b912bb7d-8d8d-43fa-b01f-07d57a3a0b49","платёжный сервис","4","Дали конкретный ответ без воды и лишнего","2026-04-11 13:41:57","качество ответа","качество ответа","","positive","конкретный","","","0.7702"
"b6f57ca0-ef81-4455-91ae-e79cb22edf09","","f56670db-637f-4d85-9d1d-e0f199acfe17","личный кабинет","2","Долго держали в очереди, время решения неприемлемо","2025-12-29 06:36:40","скорость решения","скорость решения","","negative","","приемлемо","долго","0.6355"
"cae4b7b5-23ec-426c-abeb-b9e2008d037c","","8fd0aa66-89ad-4ea5-aefa-bf95aab13e89","веб-сервис","2","Ответ был поверхностным, пришлось искать решение самому","2025-06-27 17:12:01","качество ответа","качество ответа","","negative","","","поверхностным","0.9841"
"ca65e2e9-aa0d-490f-b865-e3c88bae9966","","231128ba-e58e-41b5-9a1a-c1d0d380479b","аналитический модуль","5","Очень внимательный и заботливый оператор, спасибо!","2026-04-25 10:48:09","скорость решения","вежливость","1","positive","внимательный, заботливый, спасибо","","","0.847"
"c09c64d2-1d31-4800-89e1-d9080a5220c2","","fee4fee6-4efd-4ca9-8b74-a428544e42b7","мобильное приложение","5","Решили мгновенно, спасибо большое!","2025-11-11 06:32:58","скорость решения","скорость решения","","positive","мгновенно, решили, спасибо","","","0.9555"
"0db67f11-dc17-492a-95d1-be11b6c1c30a","","829e0879-e14f-4f68-b1b3-b537d1af75ce","веб-сервис","3","Стандартная поддержка, ничего выдающегося","2026-03-23 11:00:42","общее впечатление","общее впечатление","1","neutral","","","","0.7367"
"dc3db614-4a35-4352-a8e7-cdd56319d0fb","","2f5de21a-e613-425e-9a39-4e3ee15b5b2f","мобильное приложение","5","Профессионально, быстро, вежливо — всё на высшем уровне!","2025-10-08 15:00:25","техническая компетентность","вежливость","1","positive","быстро, вежливо, профессионально","","","0.7352"
"32efdb4d-0ff9-49f0-8814-f66c4a70de85","","0a6087f2-b9bc-429f-a051-3b7947153271","платёжный сервис","3","Средний результат, ожидал большего","2025-12-21 21:32:29","общее впечатление","общее впечатление","","neutral","","ожидал, результат, средний","","0.8345"
"4c8a6885-d6bc-4a4f-9475-3c18cb649cbe","","5694c90e-eddd-497a-a84b-4a02d94f37a8","веб-сервис","4","Специалист хорошо разбирается в продукте","2025-06-21 04:01:47","техническая компетентность","техническая компетентность","","positive","хорошо","","","0.873"
"c625210b-3d61-44ba-90af-8ce92dc0837b","","972c3323-42a4-4465-b996-c1b7d8887427","веб-сервис","4","Хорошая поддержка, спасибо за помощь","2026-02-06 21:30:44","общее впечатление","общее впечатление","","positive","спасибо","","","0.7913"
"83ad50dd-3ee9-4b35-be4d-0ae5e7dd4917","","a1c84659-92c0-4ee9-80fb-766304fd14d7","личный кабинет","4","Специалист хорошо разбирается в продукте","2025-11-12 22:37:57","техническая компетентность","техническая компетентность","","positive","хорошо","","","0.6867"
"819f2c5e-f883-4e7b-bb01-7d4fe34a7e50","","7d2f83b1-12b9-44e7-abf5-b37129f4aaa8","аналитический модуль","4","Почти всё устроило, небольшие замечания","2026-03-27 16:33:58","техническая компетентность","техническая компетентность","","positive","","замечания","","0.7822"
"fe0af968-6adf-40e0-af8e-0b36e0a72ad4","","e91c681a-5cf0-4e8d-b0c8-0aad200cb051","платёжный сервис","4","В целом остался доволен, буду обращаться снова","2026-02-07 03:56:00","скорость решения","общее впечатление","1","positive","доволен","целом","","0.6805"
"6365c810-20ca-4e77-b2e9-5285c48e6fa3","","14c4ad18-6d9e-49fd-8af3-5918f692effd","веб-сервис","5","Разобрались в сложной ситуации быстро и профессионально","2025-06-27 18:35:06","техническая компетентность","техническая компетентность","","positive","быстро, профессионально","","","0.6692"
"132e3460-68f1-4942-9193-367971587085","","254fefa9-034a-47c8-b41e-1c644e73d240","аналитический модуль","4","Ответили быстро, не пришлось долго ждать","2025-10-25 19:11:33","скорость решения","скорость решения","","positive","быстро","","долго","0.818"
"f0bcc640-1e28-4816-97bb-cf6bdc6df4b2","","9bda0da4-f341-4124-9c39-617b0e00c37c","платёжный сервис","5","Эксперт с глубоким знанием продукта, решил всё сразу","2026-01-02 22:35:45","техническая компетентность","техническая компетентность","","positive","эксперт","","","0.9491"
"3d4677c4-4aaa-42a5-91be-520c20d39434","","71659763-efb4-4785-9f9e-e8c9f9a74d31","личный кабинет","5","Подробно объяснили каждый шаг решения проблемы","2025-06-03 13:42:06","качество ответа","качество ответа","","positive","объяснили, подробно","","","0.7032"
"d0bb62f6-b19f-4fc8-9507-054235f938da","","3d97d751-9f38-4dbc-85a4-90f0927e115c","платёжный сервис","5","Выше всяких похвал, лучший сервис в своём классе","2025-07-08 10:00:11","общее впечатление","общее впечатление","","positive","лучший","","","0.699"
"98455cf9-9745-4f3f-8039-e0a13c2458f9","","aaf19252-44f6-4f8b-bdc0-de5ef89e2717","API интеграция","3","Помогли, но объяснение было неполным","2025-07-11 05:04:10","качество ответа","качество ответа","","neutral","помогли","","","0.8689"
"5edd8373-557e-480c-8cfa-96bc69b7a32f","","30c3e1e0-60f7-4a65-a6d7-af7428a1e2f7","личный кабинет","3","Удовлетворительно, без особых впечатлений","2026-02-28 00:52:38","общее впечатление","общее впечатление","","neutral","","удовлетворительно","","0.6401"
"a72919e8-7629-4fdd-98f6-74d47c2c26b5","","e33a4b85-924d-4540-8957-0c544f146c70","аналитический модуль","5","Профессионально, быстро, вежливо — всё на высшем уровне!","2025-08-05 09:43:11","вежливость","вежливость","","positive","быстро, вежливо, профессионально","","","0.7613"
"6002d493-44b9-420a-8da3-216523837c11","","bf4aeebc-d6e2-44b7-96a3-3ec6c9e001ea","платёжный сервис","2","Медленно и непонятно, ожидал большего","2025-08-03 15:30:26","скорость решения","скорость решения","","negative","","ожидал","медленно, непонятно","0.7229"
"03c399a3-8200-46b4-9dfb-1acf9d3388b4","","603cc568-5c55-441f-8777-a0c586576885","аналитический модуль","2","Долго держали в очереди, время решения неприемлемо","2026-04-04 00:08:15","скорость решения","скорость решения","","negative","","приемлемо","долго","0.7669"
"d12d3207-0260-4cba-a0b6-4f707c011e8e","","f56670db-637f-4d85-9d1d-e0f199acfe17","личный кабинет","5","Невероятно быстро, даже не ожидал такой оперативности","2026-02-25 22:12:50","скорость решения","скорость решения","","positive","быстро, оперативно","ожидал","","0.9162"
"1984090e-45b9-404e-ab30-430077c0995b","","166e53e4-026f-483f-92f4-ee6e01c795bd","платёжный сервис","5","Решили мгновенно, спасибо большое!","2025-12-16 18:36:13","скорость решения","скорость решения","","positive","мгновенно, решили, спасибо","","","0.8653"
"ce286ad0-d93f-47c5-a642-e93745c32f6c","","3ff802f9-ce5f-426f-af1a-bb831741ddba","аналитический модуль","5","Превзошли все ожидания, рекомендую!","2025-12-10 11:31:40","общее впечатление","общее впечатление","","positive","превзошли, рекомендую","","","0.8346"
"5e78b0ff-aed0-4443-b3c8-9d6b006ae745","","e06ec4b9-62b2-425b-9902-2aeb9c5f2f86","веб-сервис","3","Удовлетворительно, без особых впечатлений","2025-05-27 10:04:15","скорость решения","общее впечатление","1","neutral","","удовлетворительно","","0.7838"
"888c8e3a-856c-4e48-b757-297c894d5c9d","","7819b976-8292-49c7-90b4-cd1da5161d5f","API интеграция","4","Приятное общение, чувствуется забота о клиенте","2025-05-25 17:57:54","вежливость","вежливость","","positive","приятно","","","0.6023"
"bdd255f7-759f-4814-96a2-25467347fbf2","","b996b9f7-a8d5-45b2-986e-d32460201b4b","аналитический модуль","5","Выше всяких похвал, лучший сервис в своём классе","2026-03-04 05:05:39","вежливость","общее впечатление","1","positive","лучший","","","0.8354"
"dc8dbac9-fa50-4981-aa54-f338aaf23e7c","","357a48fb-058a-4f83-8d24-339e76a67c42","аналитический модуль","5","Отличный сервис, очень доволен результатом!","2026-04-23 09:51:36","общее впечатление","общее впечатление","","positive","доволен, отличный","результат","","0.6933"
"c72f7a79-4535-4ad3-8676-9eba36632f30","","a4d9e71b-70c6-4d61-9bc7-b0457ee5663b","веб-сервис","3","Удовлетворительно, без особых впечатлений","2026-04-04 14:13:25","общее впечатление","общее впечатление","","neutral","","удовлетворительно","","0.9718"
"78c9491a-1c04-4695-9a35-d5529e310bf6","","38db5d4a-d9b3-4f07-91ce-d1f6c20f2f7e","аналитический модуль","1","Совсем не помогли, потерял время впустую","2025-08-10 03:27:18","качество ответа","качество ответа","","negative","","","впустую, не помогли, потерял","0.6463"
"6a0f6001-76e9-47e0-aade-d407e1cbdd6b","","1424432b-484f-4d45-93bc-acce7fc0891d","мобильное приложение","5","Отличный сервис, очень доволен результатом!","2025-11-04 02:10:34","общее впечатление","общее впечатление","","positive","доволен, отличный","результат","","0.7666"
"963a51f0-5542-4173-81a2-5f3cff8c0217","","4b271d5b-3a47-4353-b6d2-2d6ee04a2ac1","платёжный сервис","4","Детально разобрали мою проблему, всё стало ясно","2026-04-17 23:15:40","качество ответа","качество ответа","","positive","детально","","","0.6179"
"0a40efee-66cc-4c9e-aedb-22361cf6b951","","5b646d51-1847-4462-ac2d-69caea71ab2f","мобильное приложение","3","Знания специалиста на среднем уровне","2026-04-02 01:52:55","техническая компетентность","техническая компетентность","","neutral","","","","0.6608"
"045f7cd4-786a-4fdb-8c80-df48d40f1fff","","16fd1352-69b4-466e-8f31-55b8ded1e98b","личный кабинет","5","Исчерпывающий ответ с первого раза, без лишних вопросов","2025-12-10 02:19:20","качество ответа","качество ответа","","positive","исчерпывающий","","","0.9301"
"abc93d15-1ecd-4d1d-b33b-5616920f3521","","89da77e7-9d50-4566-839f-248a934a0f26","веб-сервис","5","Профессионально, быстро, вежливо — всё на высшем уровне!","2025-05-31 02:39:17","вежливость","вежливость","","positive","быстро, вежливо, профессионально","","","0.6161"
"0eac9aff-30a7-45d4-b6da-740173fa8673","","83a556b0-6ff9-40b0-81e1-53f64a4a2e6f","личный кабинет","4","Почти всё устроило, небольшие замечания","2026-05-05 17:26:20","техническая компетентность","техническая компетентность","","positive","","замечания","","0.7517"
"e04c9e77-868f-430b-bf23-f5e8398dddcd","","6ee0dfbe-698e-42c2-9e9e-fdff5e872405","аналитический модуль","5","Эксперт с глубоким знанием продукта, решил всё сразу","2026-01-26 02:04:27","техническая компетентность","техническая компетентность","","positive","эксперт","","","0.7659"
"63dc9bfc-dd7e-47cb-8c3f-ce830b0d0313","","700133ea-f201-45cc-8b83-bce3c9abdc58","платёжный сервис","5","Невероятно быстро, даже не ожидал такой оперативности","2025-07-03 05:20:06","скорость решения","скорость решения","","positive","быстро, оперативно","ожидал","","0.871"
"0b38e31d-1c94-4bd6-9139-f0a8f3f3eab8","","62be7ed9-b4a4-449d-aff2-dbfa53413cc4","личный кабинет","4","Дали конкретный ответ без воды и лишнего","2025-08-21 16:58:15","качество ответа","качество ответа","","positive","конкретный","","","0.772"
"3b0e3f6a-93fc-41e6-abe6-799d4c37f2c1","","fa465e9b-9717-4a97-adf3-2f3922a61d76","аналитический модуль","4","Специалист хорошо разбирается в продукте","2026-03-23 10:35:15","качество ответа","техническая компетентность","1","positive","хорошо","","","0.6371"
"0fe602ed-4ddf-4193-8d4a-88292edd2b5a","","e3e2eb15-0ee6-4b2c-9baf-d27bbaeb11b0","платёжный сервис","5","Подробно объяснили каждый шаг решения проблемы","2026-04-30 14:12:58","качество ответа","качество ответа","","positive","объяснили, подробно","","","0.8564"
"95fd52d7-88cb-474b-b659-d8e36f4687ca","","36058cea-9fa8-4eff-8a5d-0e5046e52d2f","веб-сервис","5","Приятно удивлён качеством сервиса, буду рекомендовать","2025-11-26 06:08:29","вежливость","общее впечатление","1","positive","приятно","","","0.6495"
"8b564e39-b707-498a-935c-99789be6c2ad","","fa465e9b-9717-4a97-adf3-2f3922a61d76","API интеграция","5","Профессионально, быстро, вежливо — всё на высшем уровне!","2025-07-23 22:20:57","вежливость","вежливость","","positive","быстро, вежливо, профессионально","","","0.6024"
"9ffe1cd6-d6a0-43a4-aa9c-507dbce987d9","","eb791756-7925-4583-824d-5673bee86ac1","веб-сервис","3","Нормально, всё решили в итоге","2026-04-02 09:31:34","общее впечатление","общее впечатление","","neutral","решили","нормально","","0.9779"
"9de2d896-8933-45a7-bdca-fe0225c74819","","0cd777de-1b52-4da8-b5b3-a85a9ce596b2","API интеграция","4","Дали конкретный ответ без воды и лишнего","2026-01-27 16:47:59","качество ответа","качество ответа","","positive","конкретный","","","0.6948"
"399c7d5e-435a-493f-b120-cdfd2e52af33","","688cc1da-78a2-4745-be53-3f1d1df370ba","мобильное приложение","4","Корректно и терпеливо ответили на все вопросы","2025-11-04 22:34:52","вежливость","вежливость","","positive","корректно","корректно","","0.8567"
"4e4d3369-77f9-4c22-b55c-529794a6467d","","92c7b839-27ed-4f29-8b99-f0dc4a314272","платёжный сервис","4","Оперативно разобрались с проблемой","2025-09-16 02:37:00","скорость решения","скорость решения","","positive","оперативно","","","0.9019"
"91a34f21-aa03-4e71-a538-c27f28401bb9","","eb25b1d4-1ad4-488a-b486-14e495c52b75","веб-сервис","5","Эксперт с глубоким знанием продукта, решил всё сразу","2025-12-08 07:11:20","техническая компетентность","техническая компетентность","","positive","эксперт","","","0.6708"
"79ae0052-5448-4208-8e08-a9330d1a22c8","","17bf5339-c94b-4332-85c0-61d2fa55ab83","мобильное приложение","3","Стандартная поддержка, ничего выдающегося","2025-08-19 01:25:29","техническая компетентность","общее впечатление","1","neutral","","","","0.7363"
"36581421-8462-4c3e-8498-972b34abe104","","e4d0d35c-dd51-40e7-8e46-c93c6ba11aad","API интеграция","4","В целом остался доволен, буду обращаться снова","2026-03-06 04:25:25","общее впечатление","общее впечатление","","positive","доволен","целом","","0.6771"
"6ad2820f-dda9-4f90-8586-673b13ec27c8","","e06ec4b9-62b2-425b-9902-2aeb9c5f2f86","платёжный сервис","4","В целом остался доволен, буду обращаться снова","2025-12-15 18:49:37","вежливость","общее впечатление","1","positive","доволен","целом","","0.8171"
"231cc4c9-d2ab-48ca-a1e5-881720290ca6","","254fefa9-034a-47c8-b41e-1c644e73d240","API интеграция","3","Решение нашли, хотя пришлось несколько попыток","2025-06-30 14:01:03","техническая компетентность","техническая компетентность","","neutral","","несколько","","0.9869"
"0b37f584-bb3d-4925-9646-900f9d43de43","","22e07d9d-6888-4223-b7a1-43ae5802d0f5","веб-сервис","4","Корректно и терпеливо ответили на все вопросы","2025-09-14 00:01:40","вежливость","вежливость","","positive","корректно","корректно","","0.7976"
"7ef4e400-b77b-43f9-9ece-d4448cf4c2c3","","7dc285f8-3d3c-4787-9c49-f9be4f6065e0","API интеграция","5","Очень внимательный и заботливый оператор, спасибо!","2025-05-29 13:39:58","вежливость","вежливость","","positive","внимательный, заботливый, спасибо","","","0.7062"
"715f9ea4-69c2-4dcd-85f5-801ad555e2d6","","5927cb85-60a6-442f-8579-baa0b2661cc5","платёжный сервис","4","Почти всё устроило, небольшие замечания","2025-11-27 14:40:21","техническая компетентность","техническая компетентность","","positive","","замечания","","0.8749"
"622e992b-c792-48e1-805b-f3ce1d98655c","","6bb2ec78-6a1f-4c90-9419-0db34b6252cf","API интеграция","5","Выше всяких похвал, лучший сервис в своём классе","2026-02-20 06:07:43","общее впечатление","общее впечатление","","positive","лучший","","","0.6909"
"4ef0dcd9-3a75-445c-9ae3-cd6d1f0c2777","","b0607520-d456-4f52-8dfb-740f471d65b7","веб-сервис","4","Дали конкретный ответ без воды и лишнего","2026-01-11 04:36:50","качество ответа","качество ответа","1","positive","конкретный","","","0.7855"
"a25841ef-328b-41a3-b780-37bc450403f0","","8bc38d37-bea8-4537-aec3-f779757de69a","мобильное приложение","3","Среднее время ответа, могло быть быстрее","2025-11-04 14:48:23","скорость решения","скорость решения","","neutral","","","","0.6658"
"084fb338-3de6-471c-9d56-13ebee85c8b2","","92c7b839-27ed-4f29-8b99-f0dc4a314272","API интеграция","5","Приятно удивлён качеством сервиса, буду рекомендовать","2025-12-12 00:14:38","общее впечатление","общее впечатление","1","positive","приятно","","","0.8087"
"f2c682e1-9e61-49e4-8aed-25779b5707a4","","0f22ab7f-72c6-413c-bac5-ce508caf557b","API интеграция","1","Неделю игнорировали мой запрос","2026-02-12 04:11:50","скорость решения","скорость решения","","negative","","","игнорировали","0.9302"
"e2cadd0b-53d9-418b-8803-c7c426b6036f","","386f2dab-aff5-4555-96c4-c3f480606d6a","мобильное приложение","4","Хорошая поддержка, спасибо за помощь","2025-08-02 04:57:01","общее впечатление","общее впечатление","","positive","спасибо","","","0.7891"
"193666d6-8494-4d6b-b7cf-5a5c0393ba7b","","1df3b235-0fc3-445c-bef7-724ffeae2e3b","аналитический модуль","3","Удовлетворительно, без особых впечатлений","2025-06-18 05:50:18","общее впечатление","общее впечатление","","neutral","","удовлетворительно","","0.7804"
"ddd360cd-4177-4b33-82c6-9ea66b88990d","","caa4265b-125c-4da0-94ec-530a1cf74f81","API интеграция","3","Знания специалиста на среднем уровне","2025-08-31 18:56:28","техническая компетентность","техническая компетентность","","neutral","","","","0.9477"
"c6c0a2ee-71b3-4ee3-8d0b-f28369ee163b","","7dc285f8-3d3c-4787-9c49-f9be4f6065e0","веб-сервис","4","Оперативно разобрались с проблемой","2026-01-19 00:20:35","скорость решения","скорость решения","","positive","оперативно","","","0.6477"
"e178031c-a97f-44b2-90fd-1f9b8eefe634","","30c3e1e0-60f7-4a65-a6d7-af7428a1e2f7","мобильное приложение","4","Хорошая поддержка, спасибо за помощь","2025-10-22 08:49:56","общее впечатление","общее впечатление","","positive","спасибо","","","0.7372"
"6c046168-f591-49a8-ab61-8c054622f993","","4b2befc1-80a1-4d62-8cb7-83f26a149cdb","API интеграция","1","Очень разочарован качеством поддержки","2025-06-03 15:52:51","техническая компетентность","техническая компетентность","","negative","","","разочарован","0.8753"
"822b33a9-89ec-4947-aa62-8ec08a7f4346","","231128ba-e58e-41b5-9a1a-c1d0d380479b","платёжный сервис","5","Эксперт с глубоким знанием продукта, решил всё сразу","2026-05-13 14:24:05","техническая компетентность","техническая компетентность","","positive","эксперт","","","0.8089"
"48888ea4-4b54-4b22-a097-c0d6ee472c30","","5694c90e-eddd-497a-a84b-4a02d94f37a8","аналитический модуль","3","Знания специалиста на среднем уровне","2025-11-09 07:07:26","техническая компетентность","техническая компетентность","","neutral","","","","0.9232"
"3571434b-f0f4-4f29-967c-56559e96df79","","8f6b0298-6fa5-437b-bf22-f93c54d8c0c0","мобильное приложение","2","Слабый результат, не оправдал ожиданий","2026-04-02 17:16:28","общее впечатление","общее впечатление","","negative","","результат","","0.8682"
"d095451e-6dc5-400e-8635-7b344d48501f","","46dd5707-7951-4460-a6cc-7ed0ddbd296e","платёжный сервис","4","Быстро и понятно объяснили решение","2026-02-15 12:29:18","качество ответа","качество ответа","","positive","быстро, объяснили","","","0.8835"
"97eb2bec-510e-4003-b468-e3216c2cbfb6","","167bfa7b-a29c-4f54-b262-740f849c8fb7","API интеграция","5","Превзошли все ожидания, рекомендую!","2025-06-30 23:24:30","общее впечатление","общее впечатление","","positive","превзошли, рекомендую","","","0.9745"
"280ed71f-f86a-403c-b533-6dc1d175df8d","","8b4bb0cb-d0ef-4f7a-8495-32bfd464e934","веб-сервис","5","Решили мгновенно, спасибо большое!","2025-12-20 00:27:34","скорость решения","скорость решения","","positive","мгновенно, решили, спасибо","","","0.6715"
"d9911333-a8cb-4c32-a1d3-ba08d3c59857","","cf9aa581-e0d0-430e-81f1-9354c220301e","аналитический модуль","3","Помогли, но объяснение было неполным","2025-08-24 09:23:02","качество ответа","качество ответа","","neutral","помогли","","","0.6327"
"dae0978b-607f-47c8-8646-0c02f2e02db6","","8c60d862-6f8a-4d8b-a481-b61c7a1e177d","аналитический модуль","3","Приемлемо, но есть что улучшить","2025-09-26 14:24:21","качество ответа","качество ответа","","neutral","","приемлемо","","0.699"
"6c992406-32ef-4918-a575-fde52dfb0355","","dd098108-2d86-4b02-980b-2eb41a230759","платёжный сервис","4","В целом остался доволен, буду обращаться снова","2026-04-17 20:17:11","общее впечатление","общее впечатление","","positive","доволен","целом","","0.6085"
"b7ffa0df-ae93-42fb-afbd-e45581c32ec7","","67e87e3b-5b6f-490e-b7fb-3dec6dc15f83","аналитический модуль","3","Среднее время ответа, могло быть быстрее","2025-07-16 21:30:50","скорость решения","скорость решения","","neutral","","","","0.6827"
"082866b4-89de-4ab1-84f5-bcb5a7cede68","","e5148ebe-561b-4fc8-a5ad-23d4117fe99d","веб-сервис","4","Решили за один день, что приятно удивило","2026-04-13 10:38:28","скорость решения","скорость решения","","positive","приятно, решили","","","0.9165"
"eecf054a-b18f-427e-9c4e-c25ce317a121","","a9cd8ffe-6aab-44da-be89-1970dcf79397","API интеграция","5","Очень внимательный и заботливый оператор, спасибо!","2025-12-12 13:46:16","техническая компетентность","вежливость","1","positive","внимательный, заботливый, спасибо","","","0.7616"
"548bba74-9245-44d4-b312-56f1edd20c11","","fd7b2c95-8186-4cb3-a89f-2cd1635c88b5","платёжный сервис","3","В целом справились, но не быстро","2025-08-21 19:14:26","скорость решения","скорость решения","","neutral","быстро, справились","целом","","0.9119"
